timestamp_utc,country,target,temperature_2m_p1,relative_humidity_2m_p1,shortwave_radiation_p1,wind_speed_100m_ms_p1,wind_dir_sin_p1,wind_dir_cos_p1,temperature_2m_p2,relative_humidity_2m_p2,shortwave_radiation_p2,wind_speed_100m_ms_p2,wind_dir_sin_p2,wind_dir_cos_p2,temperature_2m_p3,relative_humidity_2m_p3,shortwave_radiation_p3,wind_speed_100m_ms_p3,wind_dir_sin_p3,wind_dir_cos_p3,temperature_2m_p4,relative_humidity_2m_p4,shortwave_radiation_p4,wind_speed_100m_ms_p4,wind_dir_sin_p4,wind_dir_cos_p4,deg_proxy,source,updated_at_utc
2026-08-14 00:00:00+00:00,FR,solar,28.7,37,0.0,2.27,-0.6560590289905074,0.7547095802227719,23.3,33,0.0,4.4,0.9781476007338057,-0.20791169081775934,23.7,31,0.0,7.7,0.7313537016191705,0.6819983600624985,22.4,97,0.0,7.76,-0.984807753012208,-0.17364817766693033,6.524999999999999,open-meteo,2026-08-13T17:19:40+00:00
2026-08-14 01:00:00+00:00,FR,solar,27.5,41,0.0,4.5,-0.9998476951563913,-0.017452406437283498,22.3,35,0.0,3.58,0.9876883405951378,-0.1564344650402308,22.6,34,0.0,5.7,0.9135454576426009,0.4067366430758002,22.3,96,0.0,7.33,-0.9902680687415703,-0.13917310096006583,5.675000000000001,open-meteo,2026-08-13T17:19:40+00:00
2026-08-14 02:00:00+00:00,FR,solar,26.4,49,0.0,5.0,-0.9993908270190958,0.03489949670250128,20.9,39,0.0,3.16,0.9925461516413221,-0.12186934340514737,21.4,37,0.0,5.8,0.9271838545667874,0.37460659341591196,22.2,96,0.0,7.23,-0.9876883405951377,-0.15643446504023104,4.724999999999998,open-meteo,2026-08-13T17:19:40+00:00
2026-08-14 03:00:00+00:00,FR,solar,25.6,60,0.0,4.3,-0.9510565162951535,-0.30901699437494756,19.9,42,0.0,2.26,0.9993908270190958,-0.034899496702500955,20.6,40,0.0,4.7,0.9205048534524404,0.3907311284892737,22.0,97,0.0,6.99,-0.981627183447664,-0.1908089953765446,4.024999999999999,open-meteo,2026-08-13T17:19:40+00:00
2026-08-14 04:00:00+00:00,FR,solar,24.9,68,0.0,3.49,-0.9743700647852352,0.22495105434386492,18.9,46,0.0,1.57,0.9975640502598242,-0.06975647374412533,20.3,39,0.0,4.5,0.981627183447664,0.19080899537654492,21.8,97,0.0,6.49,-0.981627183447664,-0.1908089953765446,3.474999999999998,open-meteo,2026-08-13T17:19:40+00:00
2026-08-14 05:00:00+00:00,FR,solar,24.0,78,0.0,3.86,-0.6018150231520484,-0.7986355100472928,18.6,46,8.0,1.58,0.992546151641322,0.12186934340514749,19.5,46,4.0,1.1,0.9743700647852352,0.22495105434386492,21.6,98,0.0,6.27,-0.984807753012208,-0.17364817766693033,2.9250000000000007,open-meteo,2026-08-13T17:19:40+00:00
2026-08-14 06:00:00+00:00,FR,solar,23.7,82,32.4,4.9,-0.6293203910498376,-0.7771459614569708,20.6,43,99.0,2.18,0.9902680687415704,0.13917310096006547,19.9,65,90.0,1.7,-0.7431448254773946,0.6691306063588578,22.1,95,25.0,5.88,-0.981627183447664,-0.1908089953765446,3.5749999999999957,open-meteo,2026-08-13T17:19:40+00:00
2026-08-14 07:00:00+00:00,FR,solar,24.9,78,166.7,4.39,-0.7313537016191705,-0.6819983600624986,25.8,29,254.0,2.36,0.9961946980917455,0.08715574274765814,23.5,49,242.0,3.7,-0.7431448254773946,0.6691306063588578,23.5,87,134.0,5.25,-0.9702957262759965,-0.24192189559966779,6.425000000000001,open-meteo,2026-08-13T17:19:40+00:00
2026-08-14 08:00:00+00:00,FR,solar,27.4,63,351.1,4.38,-0.8191520442889916,-0.5735764363510464,29.4,24,424.0,0.79,0.9925461516413221,-0.12186934340514737,28.0,31,406.0,3.0,-0.6560590289905074,0.7547095802227719,24.9,79,329.0,4.28,-0.9396926207859084,-0.34202014332566855,9.424999999999997,open-meteo,2026-08-13T17:19:40+00:00
2026-08-14 09:00:00+00:00,FR,solar,29.6,55,520.1,3.55,-0.7660444431189779,-0.6427876096865395,32.7,18,581.0,0.5,0.981627183447664,0.19080899537654492,31.5,22,558.0,1.5,-0.3255681544571567,0.9455185755993168,26.7,74,513.0,3.35,-0.9335804264972016,-0.3583679495453007,12.125000000000004,open-meteo,2026-08-13T17:19:40+00:00
2026-08-14 10:00:00+00:00,FR,solar,31.9,46,641.2,3.28,-0.7880107536067221,-0.6156614753256581,35.3,16,706.0,0.49,-0.798635510047293,0.6018150231520479,33.6,18,683.0,1.8,0.0697564737441253,0.9975640502598242,28.6,67,671.0,3.17,-0.9271838545667873,-0.3746065934159123,14.349999999999994,open-meteo,2026-08-13T17:19:40+00:00
2026-08-14 11:00:00+00:00,FR,solar,33.8,40,713.0,3.12,-0.7660444431189779,-0.6427876096865395,36.9,15,791.0,1.64,-0.9563047559630354,0.2923717047227367,34.9,17,771.0,2.6,0.17364817766693033,0.984807753012208,30.5,60,785.0,2.64,-0.9659258262890683,-0.25881904510252063,16.025,open-meteo,2026-08-13T17:19:40+00:00
2026-08-14 12:00:00+00:00,FR,solar,35.7,35,790.9,3.2,-0.7771459614569706,-0.6293203910498378,37.8,15,824.0,2.01,-0.7313537016191703,0.6819983600624986,35.8,18,811.0,2.3,0.5299192642332049,0.848048096156426,32.3,53,840.0,2.08,-0.9902680687415703,-0.13917310096006583,17.4,open-meteo,2026-08-13T17:19:40+00:00
2026-08-14 13:00:00+00:00,FR,solar,36.9,32,828.7,3.44,-0.8987940462991668,-0.43837114678907774,38.1,16,789.0,2.61,-0.8290375725550416,0.559192903470747,36.6,18,801.0,1.8,0.4694715627858908,0.882947592858927,33.9,48,841.0,2.06,-0.9986295347545738,-0.052335956242944306,18.375,open-meteo,2026-08-13T17:19:40+00:00
2026-08-14 14:00:00+00:00,FR,solar,37.3,31,753.1,3.4,-0.9702957262759965,-0.24192189559966779,37.7,16,669.0,6.47,-0.529919264233205,0.848048096156426,37.0,17,743.0,1.6,0.5877852522924731,0.8090169943749475,35.0,43,799.0,2.08,-0.9902680687415703,-0.13917310096006583,18.75,open-meteo,2026-08-13T17:19:40+00:00
2026-08-14 15:00:00+00:00,FR,solar,36.3,34,665.1,4.82,-0.9961946980917455,0.08715574274765789,37.8,15,626.0,5.21,-0.06975647374412564,0.9975640502598242,37.1,17,641.0,1.9,0.6946583704589973,0.7193398003386512,35.1,43,675.0,2.54,-0.961261695938319,-0.2756373558169989,18.574999999999996,open-meteo,2026-08-13T17:19:40+00:00
2026-08-14 16:00:00+00:00,FR,solar,36.5,31,549.4,4.64,-0.9925461516413221,-0.12186934340514717,37.0,13,495.0,6.91,-0.3090169943749476,0.9510565162951535,36.8,17,508.0,2.2,0.7071067811865475,0.7071067811865476,34.9,42,508.0,3.5,-0.9510565162951535,-0.30901699437494756,18.299999999999997,open-meteo,2026-08-13T17:19:40+00:00
2026-08-14 17:00:00+00:00,FR,solar,35.0,35,355.7,4.85,-0.9702957262759965,-0.24192189559966779,36.0,14,331.0,7.06,-0.3255681544571567,0.9455185755993168,36.2,18,348.0,2.6,0.898794046299167,0.43837114678907746,34.0,45,338.0,4.16,-0.9659258262890683,-0.25881904510252063,17.299999999999997,open-meteo,2026-08-13T17:19:40+00:00
2026-08-14 18:00:00+00:00,FR,solar,31.5,48,202.9,6.42,-0.9975640502598242,-0.06975647374412558,34.7,14,163.0,6.66,-0.3420201433256686,0.9396926207859084,35.1,19,184.0,4.2,0.9205048534524404,0.3907311284892737,32.4,54,177.0,5.94,-0.9743700647852351,-0.22495105434386525,15.425000000000004,open-meteo,2026-08-13T17:19:40+00:00
2026-08-14 19:00:00+00:00,FR,solar,28.8,56,58.6,6.3,-1.0,-1.8369701987210297e-16,31.9,18,31.0,6.47,-2.4492935982947064e-16,1.0,32.6,22,47.0,5.0,0.981627183447664,0.19080899537654492,29.2,62,53.0,8.24,-0.9993908270190958,0.03489949670250128,12.625000000000004,open-meteo,2026-08-13T17:19:40+00:00
2026-08-14 20:00:00+00:00,FR,solar,26.7,64,0.8,5.01,-0.9986295347545738,-0.052335956242944306,29.9,22,0.0,6.82,0.3090169943749474,0.9510565162951535,30.0,27,0.0,5.7,0.9925461516413221,-0.12186934340514737,26.7,70,0.0,8.13,-0.9876883405951378,0.15643446504023067,10.325,open-meteo,2026-08-13T17:19:40+00:00
2026-08-14 21:00:00+00:00,FR,solar,24.7,72,0.0,6.6,-0.9702957262759965,-0.24192189559966779,27.2,30,0.0,5.14,0.5150380749100542,0.8571673007021123,28.5,29,0.0,5.5,0.9510565162951536,-0.30901699437494734,25.0,77,0.0,8.09,-0.992546151641322,0.12186934340514768,8.350000000000001,open-meteo,2026-08-13T17:19:40+00:00
2026-08-14 22:00:00+00:00,FR,solar,23.9,77,0.0,6.36,-0.9455185755993168,-0.32556815445715664,25.0,37,0.0,4.03,0.6560590289905073,0.754709580222772,27.0,33,0.0,5.1,0.9396926207859084,-0.3420201433256687,23.2,86,0.0,7.45,-0.9993908270190958,0.03489949670250128,6.775000000000002,open-meteo,2026-08-13T17:19:40+00:00
2026-08-14 23:00:00+00:00,FR,solar,24.0,78,0.0,6.75,-0.7660444431189779,-0.6427876096865395,23.0,43,0.0,3.12,0.754709580222772,0.6560590289905073,26.3,33,0.0,6.6,0.9205048534524403,-0.39073112848927377,22.1,91,0.0,6.96,-0.9998476951563913,-0.017452406437283498,5.850000000000001,open-meteo,2026-08-13T17:19:40+00:00
2026-08-15 00:00:00+00:00,FR,solar,23.0,89,0.0,4.92,0.40673664307580043,-0.9135454576426008,21.0,46,0.0,1.02,0.29237170472273677,0.9563047559630354,25.0,36,0.0,2.0,-0.9781476007338056,0.20791169081775943,21.8,93,0.0,6.6,-0.9945218953682734,-0.10452846326765336,4.699999999999999,open-meteo,2026-08-13T17:19:40+00:00
2026-08-15 01:00:00+00:00,FR,solar,23.4,85,0.0,2.44,0.573576436351046,0.8191520442889918,21.1,45,0.0,1.28,0.848048096156426,0.5299192642332049,24.4,40,0.0,6.9,-0.3255681544571567,0.9455185755993168,21.7,94,0.0,6.59,-0.981627183447664,-0.1908089953765446,4.650000000000002,open-meteo,2026-08-13T17:19:40+00:00
2026-08-15 02:00:00+00:00,FR,solar,23.0,88,0.0,5.33,-0.6427876096865393,-0.766044443118978,20.2,51,0.0,0.39,-1.0,-1.8369701987210297e-16,23.9,42,0.0,2.5,-0.35836794954530077,0.9335804264972015,21.7,94,0.0,7.2,-0.9659258262890683,-0.25881904510252063,4.199999999999999,open-meteo,2026-08-13T17:19:40+00:00
2026-08-15 03:00:00+00:00,FR,solar,23.1,85,0.0,2.22,-0.587785252292473,-0.8090169943749476,20.3,48,0.0,0.69,-0.7071067811865477,0.7071067811865474,24.2,38,0.0,9.5,-0.544639035015027,0.838670567945424,21.6,95,0.0,5.3,-0.9781476007338056,-0.2079116908177598,4.300000000000004,open-meteo,2026-08-13T17:19:40+00:00
2026-08-15 04:00:00+00:00,FR,solar,22.7,89,0.0,6.35,-0.838670567945424,-0.544639035015027,19.3,52,0.0,0.59,1.0,6.123233995736766e-17,24.6,37,0.0,10.2,0.374606593415912,0.9271838545667874,21.4,95,0.0,5.32,-0.9945218953682734,-0.10452846326765336,4.0,open-meteo,2026-08-13T17:19:40+00:00
2026-08-15 05:00:00+00:00,FR,solar,22.7,86,0.0,7.02,-0.8987940462991668,-0.43837114678907774,19.3,50,7.0,2.07,-0.5150380749100545,0.8571673007021121,24.2,42,3.0,5.1,0.6819983600624985,0.7313537016191705,21.1,95,0.0,6.37,-0.9993908270190958,-0.03489949670250076,3.825000000000003,open-meteo,2026-08-13T17:19:40+00:00
2026-08-15 06:00:00+00:00,FR,solar,22.8,90,20.1,7.13,-0.9961946980917455,-0.08715574274765825,20.2,49,96.0,1.37,-2.4492935982947064e-16,1.0,23.9,51,62.0,3.2,0.9563047559630354,0.29237170472273677,21.4,94,20.0,5.47,-0.9659258262890683,-0.25881904510252063,4.075000000000003,open-meteo,2026-08-13T17:19:40+00:00
2026-08-15 07:00:00+00:00,FR,solar,23.7,84,111.9,6.51,-0.9975640502598243,0.06975647374412522,23.9,40,226.0,1.76,1.0,6.123233995736766e-17,24.8,48,92.0,5.5,-0.9612616959383188,0.2756373558169994,22.2,89,76.0,4.41,-0.9998476951563913,0.01745240643728313,5.649999999999999,open-meteo,2026-08-13T17:19:40+00:00
2026-08-15 08:00:00+00:00,FR,solar,25.5,72,319.4,1.86,0.8090169943749475,-0.587785252292473,27.7,29,293.0,2.19,0.8910065241883679,-0.4539904997395467,25.5,52,150.0,6.9,-0.898794046299167,0.4383711467890774,23.1,86,162.0,4.67,-0.984807753012208,-0.17364817766693033,7.450000000000003,open-meteo,2026-08-13T17:19:40+00:00
2026-08-15 09:00:00+00:00,FR,solar,26.4,67,277.8,1.3,1.2246467991473532e-16,-1.0,30.9,24,374.0,0.98,0.9945218953682733,0.10452846326765346,27.9,44,425.0,7.1,-0.3420201433256686,0.9396926207859084,24.2,80,248.0,3.42,-0.9743700647852352,0.22495105434386492,9.349999999999998,open-meteo,2026-08-13T17:19:40+00:00
2026-08-15 10:00:00+00:00,FR,solar,27.8,59,361.9,2.09,-0.29237170472273677,-0.9563047559630354,33.9,20,551.0,1.27,0.9205048534524403,-0.39073112848927377,29.2,39,489.0,3.9,0.08715574274765817,0.9961946980917455,25.4,75,320.0,3.32,-0.5591929034707466,0.8290375725550418,11.075000000000003,open-meteo,2026-08-13T17:19:40+00:00
2026-08-15 11:00:00+00:00,FR,solar,29.4,50,520.1,1.9,0.05233595624294381,-0.9986295347545738,36.5,17,687.0,1.33,0.5877852522924732,-0.8090169943749473,30.9,36,746.0,3.2,0.01745240643728351,0.9998476951563913,26.7,67,448.0,2.61,0.224951054343865,0.9743700647852352,12.875000000000004,open-meteo,2026-08-13T17:19:40+00:00
2026-08-15 12:00:00+00:00,FR,solar,31.8,42,598.8,0.81,-0.992546151641322,0.12186934340514768,38.0,14,765.0,1.23,-0.48480962024633695,-0.8746197071393959,31.9,33,702.0,2.4,0.10452846326765347,0.9945218953682733,27.7,63,474.0,0.84,0.35836794954530027,0.9335804264972017,14.349999999999994,open-meteo,2026-08-13T17:19:40+00:00
2026-08-15 13:00:00+00:00,FR,solar,31.6,47,679.6,4.59,-0.9902680687415703,-0.13917310096006583,37.5,17,685.5,3.44,0.8746197071393959,-0.484809620246337,33.7,28,727.0,2.9,-0.8191520442889918,0.573576436351046,28.4,62,550.3,1.69,-0.7431448254773944,-0.6691306063588581,14.799999999999997,open-meteo,2026-08-13T17:19:40+00:00
